label,text
0,Donald Trump. #1GoodThing about a #DonaldTrump presidency? #TedCruz will still be in the Senate to thwart his every illegal and unconstitutional action.
2,Donald Trump. I'm done with the lies. You claim Trump is helping #ISIS? You lost my vote #HillaryClinton. #DonaldTrump just got my vote.
2,"Bernie Sanders. #Hillary has now, begged 4 more debates, ever since a very elderly #BernieSanders. Days gone by, Marxist sympathizer has overtaken her. #CNN"
0,Hilary Clinton. Knowing the Clinton's increases your chances of getting murdered by roughly 1200%! #HillaryForAmerica #trump2016
1,"Hilary Clinton. #hillaryclinton ""deplores"" tone of #DonaldTrump campaign:Nothing really surprises me anymore.I don't know that he has any boundaries at all."
2,Donald Trump. I'll sacrifice some conservatism in order to have a leader who loves America and will act. #Trump2016 #TedCruz2024 VP
0,"Hilary Clinton. THEORY: DNC = #HillaryClinton because DNC = cronies. RNC accepts losing, fears #BernieSanders Pres thus all dialogue ""Rep Cand X vs Hillary"""
0,Hilary Clinton. #HillaryClinton campaign puts your $$ at risk. #DonaldTrump puts his $$ up. Who gonna listen to? One skin in game or one skinning voters?
0,"Donald Trump. I never thought I'd be relieved at a #Cruz Iowa victory, but thank you, thank you, for showing American that #DonaldTrump is beatable."
2,Donald Trump. #HillaryClinton is not a leader. shes a follower. #DonaldTrump is the perfect fit for a true leadership because he's a genuis and strong
0,"Hilary Clinton. You know a meeting to knock out #Trump will make Americans write in his name. #Hillary will win,YOU will be responsible. #Trump2016"
0,Hilary Clinton. #Bernie has outlined a number of his tax plans. Not being truthful as usual#Hillary plus you have lost your credibility.
0,Ted Cruz. Amazing how the haters #Carson #TedCruz #DonaldTrump actually think thay can become president without #LGBTQ and #Latino votes. Wont happen
1,"Bernie Sanders. #Hillary &amp; #Tump love to speak about ""I"" and #Bernie speaks of ""We"". The I's care about themselves, the We's care about us and others!"
0,Ted Cruz. Oh Holy One Who Are You 2 Tell #Trump What 2 Do #Cruz Is Going Down Just Another Mouth Piece 4 Establishment #Trump2016
0,Donald Trump. If you have Sarah Palin endorsing you then something is seriously wrong with your campaign #trump2016 #hillary2016
0,"Hilary Clinton. #MyNewPoll: 100% of PISSED-OFF #Trump2016 supporters will turn out to vote in Every Primary, &amp; the General election - #HillaryGotSchlonged"
0,"Hilary Clinton. Yes #HillaryClinton we DO need a bully who will stand up to our enemies, not you or pandering opportunists like you. Vote #Trump2016 or lose"
0,Hilary Clinton. Republican voters are saving America from another Bush dynasty.Its the Democrat voters turn to end a Clinton one. #trump2016 #trump #Hillary
0,"Hilary Clinton. #Hillary2016 talking about 'Being Presidential, REALLY? #BillClinton Jag'enOFF on a INTERN in Oval OFFICE was NOT! Presidential,#TRUMP2016"
0,Ted Cruz. Washington insiders who know all say the same thing: Nobody likes #TedCruz. Too difficult to work with. #Trump2016
0,"Hilary Clinton. caller, another Democrat, says no way will he vote for #HillaryClinton ...he's voting for Trump. #MakeAmericaGreatAgain #Trump2016"
2,Donald Trump. Republican voters are saving America from another Bush dynasty.Its the Democrat voters turn to end a Clinton one. #trump2016 #trump #Hillary
1,"Hilary Clinton. Prediction: says #HillaryClinton won IA debate, look poised, confident; #BernieSanders went negative to no effect, looked weak."
0,Hilary Clinton. #DemDebate #BernieSanders how diff from #HillaryClinton on banks? Not on their speaking payroll. Bring back Glass-Steagall and break power.
2,"Bernie Sanders. #BernieSanders knows as you should, #HillaryLies flip flops on guns EVERY election cycle, #Bernie2016 is the same as #Bernie has always been"
2,"Donald Trump. &amp; : We have a ""Long Term Strategy"": ISIL has a long time (post Obama) before we do anything. #TedCruz #Trump2016"
2,"Bernie Sanders. My intake about last nite debate: #Hillary:artificial,not convincing. #Bernie:Angry,passionate, makes sense.O'Malley:Robotic and irrelevant."
0,Ted Cruz. Is this an episode of Judge Judy? #DonaldTrump &amp; #TedCruz going at it hot &amp; heavy (maybe they'll be undressing soon ;-) #GOPDebate
1,Bernie Sanders. The public has a right to be able to form an opinion. Debates help shape that opinion. Just fucking debate already. #hillary #bernie #dnc
0,Donald Trump. Merry Christmas to the good people at #foxnews Thank you for assuring this great country a DEM victory in 2016.#TedCruz #DonaldTrump #yikes
0,Hilary Clinton. Funny how everyone made a big deal about how old McCain was when he ran in 08 but no one's saying anything about #Bernie #Hillary or #Trump
0,"Hilary Clinton. #BernieSanders, unlike #HillaryClinton, hasn't taken over $100,000 from #DonaldTrump &amp; thus compromised yourself for the GE "
2,Donald Trump. #CNN doing their best to stump for lying #Hillary Wondering when the #FBI is going to get down to business #GOP #Trump2016
1,Hilary Clinton. All we need is #Bernie supporters to vote #Hillary in the general election until then they can go back to smoking weed &amp; pretending its 1969
1,"Ted Cruz. #DonaldTrump implores voters not to vote for #Rubio or #Cruz: ""Do you really want to elect a nominee we're going to have to deport?"" #Iowa"
0,Hilary Clinton. At least motormouth #DonaldTrump GETS that crushing #ISIS &amp; securing the US border are TOP PRIORITIES. He is also not WARHAWK like #Hillary.
0,Hilary Clinton. I want a president that will make #bernie and #hillary voters declare refugee status and leave the country. EU will take them I'm sure.
0,Ted Cruz. #USA fewer crimes since #America #police stop harassing people and help by using the #Constitution #TedCruz #Trump2016 need 2adopt!
0,"Hilary Clinton. Politics has become TV. Leadership has become passé. Originality has become huh, what's that? #HillaryClinton #DonaldTrump #Election2016"
0,Hilary Clinton. What happens when #Hillary or #Carly try playing the gal card on the #Islamic countries? Think it's gonna B successful? #Trump2016 #CNN #fnc
0,"Ted Cruz. If #TedCruz wins Iowa, will he dent #DonaldTrump in N.H? And if he makes a surge there, what will that mean for #JohnKasich?"
1,Donald Trump. #DonaldTrump I am an undecided voter However I would love to see the same hard line Qs about lies for #HillaryClinton as donald is receiving
0,Hilary Clinton. #HillaryClinton must be careful how she attacks #BernieSanders. Can't 4get what happened when she went after #Obama on Tony Rezko #DemDebate
1,"Ted Cruz. doesn't want his record, proposed policies, &amp; philosophy questioned..what is he hiding from us? #Trump2016 #Cruz2016"
1,"Donald Trump. In Iowa, #Trump2016 was ahead by 8 points then didn't attend the debate where #Cruz2016 was trampled. Was this a #Trump tactic? "
1,"Hilary Clinton. Assad or ISIS? #Hillary: Arglebargle. #Bernie: ISIS, then Assad. #Martin: We been there, done that, not cool. #PeaceMartin? #DemDebate #Vote"
1,Hilary Clinton. #Democrats reveal secret rule that a tied vote will result in a hunger games. #Hillary and #Bernie - may the odds be ever in your favour
0,"Bernie Sanders. ACHTUNG COPERNICANS...When 'someone' is offering you SOMETHING4NOTHING, your wallet is going to be EMPTIED. #BernieSanders #HillaryClinton"
2,Donald Trump. #HillaryClinton too good to lower herself to watch national debates.Democracy in action! Either lying (again) or low-info. #Trump2016
2,Hilary Clinton. #CNN already building a #Trump reel of best insults contradictions &amp; hypocritical statements #Bernie #Hillary &amp; #DEM taking note we hope.
2,Donald Trump. Jeb Bush is no better that #Hillary they both want a Totalitarian One World Order. #Jeb #Trump2016 #GOP #RINO
1,"Hilary Clinton. Dude political #analyst from #Boston said: ""It is going to come down between #HillaryClinton and #DonaldTrump,Americans better accept it""."
2,"Bernie Sanders. Notice when #Hillary attacks on #Bernie get debunked (racist, sexist etc) it always devolves into, ""It's not him it's his supporters."" #LOL!"
0,Hilary Clinton. #DonaldTrump #HillaryClinton Neither poves they can run this country. If it's down to them then may not vote.
0,"Hilary Clinton. .#Bernie You've been saying same thing since 1973, &amp; to date have only passed 1 Bill in Congress v #Hillary 20 Bills into duces &amp; passed"
2,Bernie Sanders. Many men probably won't vote for #HillaryWallSt nor will most independents nor will a single republican. #Bernie2016 ticks all those boxes.
1,Bernie Sanders. Given the rise of #BernieSanders and the collapse of #HillaryClinton wonder if she would have benefited from more people watching debates
0,Hilary Clinton. Shocker!! From some #Facebook comments #NYC doesn't like Texans or #DonaldTrump. They must be feeling #HillaryClinton's pain.
2,Donald Trump. For birthday of cabbage brain #hillaryclinton I vomit on birthday cake then feed it to rats on train. I no like her sausage legs #trump2016
1,Hilary Clinton. These guys created Trump inside their Frankenstein Factory. What's the problem? #Trumpery #tcot #Trump2016 #Hillary
0,"Hilary Clinton. Donald Trump: ""Hillary Clinton is a major national security risk. Not presidential material!"" #donaldtrump #hillaryclinton"
0,"Ted Cruz. #Cruz trying to say he's most qualified to be cmmndr in chief w/o flatout saying #Trump isn't,but implying #GOPDebate #CNNDebate #Trump2016"
1,"Ted Cruz. #GOPDebate #TedCruz #DonaldTrump #JohnKasich #ChrisChristie Ted Cruz "" I like Marco he is very charming and very smooth"" Like Jack Daniels"
0,Hilary Clinton. I NEVER heard #Hillary mention it before last week - clearly #Bernie's point has made impact! Likely #CFR told her to adopt it.
0,"Ted Cruz. Okay, I got it. #TedCruz is like a Dementor while #DonaldTrump is Umbridge. Either way, we want them nowhere close to #Hogwarts (aka the WH)"
1,Donald Trump. #trump2016 Al Shabaab puts out video as a thank you to #Hillary for not labeling them a terrorist org. Hillary and Shabaab are very tight!
0,Hilary Clinton. Women can't take a chance on nominating a candidate like #HillaryWallSt whom men may not vote for. Men don't fear republicans Vote #bernie
2,"Donald Trump. Is there anybody in politics today that isn't beholden to anyone? I can come up with one., maybe two You? #Trump2016 #TedCruz"
2,Bernie Sanders. Many #democrat voters think that #BernieSanders is a wacko. Then how do they explain that #Hillary voted with him 93% of the time. #tcot #p2
2,Bernie Sanders. #DemDebate will #Hillary put forth more great ideas #stolen from #Bernie ? All her past debate answers have been #whatwouldBerniesay
0,"Hilary Clinton. Vote for #Hillary A Vote for #WallStreet ~#DonaldTrump ONLY #Progressive in 2016~But He Must ""Hide"" It Under #Foxnews #GOP Crazy Talk~ #nyt"
0,Bernie Sanders. abs RIGHT ON #bernie has never weathered a GOPee storm like #Hillary and Bubba have and has beaten them 25yrs
0,Hilary Clinton. He's going to be the best prez since Reagan and clean up the damage Obama has done to the country. #Trump2016 #HillaryforPrison2016
2,Donald Trump. FACT: #TedCruz has NEVER voted once to support veterans while he's been in Congress. He is a vile vile vile piece of shit. #tcot #TrumpTrain
0,"Ted Cruz. #GOPDebate #DonaldTrump #TedCruz Boxing gloves are off, ""New York values"", You don't know New Yorkers. Don't tread on Empire State."
1,"Hilary Clinton. But the #Bernie people don't like #Hillary, so they can't see past their own indifference to her no matter what you say Jimmy. #fyilive"
2,Bernie Sanders. With each debate she comes in more practiced but she is still #hillary. Her eyes tell what her lips lie. #Bernie2016 #DemDebate
0,Hilary Clinton. #Hillary2016 using Word #Sexism about #TRUMP2016! Hillary YOU! Mocked ALL The WOMEN YOUR Husband #BillClinton SEXUALLY Molested When #POTUS
0,"Hilary Clinton. ""it's not over until it's over"" #BernieSanders ain't #HillaryClinton, #Trump2016 must prevail just #KeepAmericaOurHome"
0,Donald Trump. Hoping Cruz will beat Trump is like rooting for ebola to cure cancer. #cruz2016 #trump2016 
2,Ted Cruz. #TedCruz #DonaldTrump is not some gov't worker who leans on a shovel for 8 hours and then calls it a day. -- That's a NY liberal.
0,Ted Cruz. That's NOT true #TedCruz ! You must be born on American soil! Being born on an American base overseas is American soil! #Trump2016
0,Donald Trump. If your voting for #DonaldTrump I want you to raise your hand and smack yourself with it. #donaldtrumphitler #FeelTheBern #HillaryClinton
2,Hilary Clinton. #DonaldTrump going after #BillClinton is a mistake. It'll only remind us of what #HillaryClinton had to put up with. #Hillary's a saint!
0,"Hilary Clinton. WA voters have stupid caucases instead of primaries. I will write in #Bernie2016 in the general, if there's a #Hillary coronation."
0,"Hilary Clinton. We don't want Hillary Clinton and politicians deems what's affordable insurance,we want free health insurance #Bernie2016 #Hillary2016"
1,Bernie Sanders. I'm amazed how many on Left bolster their hatred of #Hillary or #Bernie using RW media memes. Don't you see how you're being manipulated?
2,"Donald Trump. YES! #Hillary2016 Lets Talk about WOMEN,CoverUp's&amp; LIES! You Hillary are a LIAR &amp; #BillClinton is a Fornicator WHO was IMPEACHed! #TRUMP2016"
1,"Hilary Clinton. - yeah, but I see #BernieSanders bumper stickers almost daily, #Hillary weekly, and even #DonaldTrump once in a while..."
1,Bernie Sanders. How are we any diff than GOP that we claim harm America if we act like them by unfair/vicious attacks for our fav? #Hillary2016 #Bernie2016
2,"Donald Trump. Fortunatly #HillaryClinton the #force `ll never with with you, your only skill has been to see too many #StarWars #movie #DonaldTrump"
2,Donald Trump. #DonaldTrump #HillaryClinton Neither poves they can run this country. If it's down to them then may not vote.
2,Donald Trump. seriously.....#TedCruz won't take on #DonaldTrump but he except us to believe that he would be tough on ISIS.
0,Hilary Clinton. #Hillary2016 using Word #Sexism about #TRUMP2016! Hillary YOU! Mocked ALL The WOMEN YOUR Husband #BillClinton SEXUALLY Molested For DECADES!
0,"Donald Trump. #Trump2016 #RealDonaldTrump is a liberal, running as a fake conservative &amp; now he's attacking #Cruz2016 like a true lying liberal #TeaParty"
2,Hilary Clinton. I hear #Trump's relation with women is just as good as his relationship with 'the blacks' #Hillary #Trump2016
2,Ted Cruz. #TedCruz spotted #MarcoRubio &amp; #DonaldTrump at least 15 points just on his #ethanol stance. He won't have that handicap going forward.
0,"Ted Cruz. Once goes away, all good citizens will begin trolling and his crazy talk. #TedCruz #TedCruz2016 #Trump #trump2016"
0,"Ted Cruz. For all the shit people rightfully give #Trump2016 If he wins the nomination away from #TedCruz2016 , he'll be the unsung savior of the US"
2,Hilary Clinton. We support #Hillary &amp; #Bernie - Dems are blessed with 2 great candidates. Those who pull down one or the other are defeatists. #UNITEBLUE
1,Hilary Clinton. A summary of #DonaldTrump's rally: - Someone said he's great. - #HillaryClinton - His poll numbers. And prob something racist. 
1,"Ted Cruz. When #TedCruz threatened to leave stage if u ""keep being mean to me"", I didn't think he was serious; he was mocking #DonaldTrump. #NerdLand"
2,Hilary Clinton. Trump just got his rump handed to him. He's going to make it seem like this loss is a win. #BernieSanders #HillaryClinton #Cruz #Trump
2,Donald Trump. can't even take a yiddish slang word? THIN SKINNED. STAMP IT ON HER FOREHEAD. #SCHLONGED #TRUMP2016 #HILLARY2016
1,Bernie Sanders. Is it wrong that I am more excited to see the Center for Medical Progress donor rolls than I am for Christmas? #Hillary2016 #Bernie2016
0,"Ted Cruz. the next president that gets in office, the disrespect level for that P.O.S gone be off the chart. Trust me. #cruz #Trump2016 #bush ✌🏿️"
0,"Hilary Clinton. #MakeAmericaGreat #donaldtrump listening to celebrities speak &amp; support #HillaryClinton is pathetic, don't pick a pres. bc it's a woman."
0,"Hilary Clinton. A President who hates HERself for being white would hate everyone else who's white, and punish them for it. #HillaryClinton #Trump2016"
2,Donald Trump. If only one member of the #Benghazi victim families had pushed the record button on their phone when #hillary lied to them #tcot #Trump2016
0,Hilary Clinton. My last tweet now after midnight in Las Vegas: #HillaryClinton great. #BernieSanders even greater - either could lead best President #Bernie
1,Hilary Clinton. Won't lie after lasts nights 20/20 I just don't know who I will vote for. #Hillary2016 has experience but #Trump2016 has fight. thoughts?
0,"Donald Trump. #TedCruz worried #DonaldTrump might not go away, hypes his own racist, misogynist, anti-immigration, and homophobic side: ""I'm fascist too!"""
1,Bernie Sanders. It seems that both #Bernie’s speech and Donald Trump’s wife’s dress somehow ended up with #Hillary. Wow.
0,"Donald Trump. It's a shame #DonaldTrump goes after #JebBush, #TedCruz &amp; #HillaryClinton, he shouldn't worry about what they do in their campaigns!!!"
0,"Hilary Clinton. Neither #Hillary2016 or #Trump2016 will end up as president. Hard to see Bloomberg winning, who does that leave? #Sanders2016? #USintrouble"
0,Hilary Clinton. #HillaryClinton misleading attacks on #BernieSanders only reinforce her image as dishonest. She's gonna lose it again. Send out Chelsea? 😳
0,Donald Trump. Flint water crisis.That's expected under republic government. Who needs regulations? #GOP #TedCruz #DonaldTrump #Hillary2016 #BernieSanders
2,"Bernie Sanders. #Bernie wants MORE people involved, #hillary wants less. Look how she answered the Q about youth vote"
0,Ted Cruz. The have lied themselves into a corner and achieved absolutely nothing. #DonaldTrump and #TedCruz are their creation.
1,Ted Cruz. I don't mind saying it&amp;the ratings will disagree with me..But does a better job covering elections then #Cruz2016 #Trump2016
2,Ted Cruz. #TedCruz declared winner in Iowa. #MarcoRubio coming on strong. Could overtake #DonaldTrump. Maybe Trump shouldn't have skipped the debate.
2,"Ted Cruz. in case yall havent noticed, we the people are sick of your establishment candidates. Listen to us or disappear. #Cruz2016 #Trump2016"
2,"Bernie Sanders. Cheating the cheater lying to the liar. Vanity vanity, all is vanity If justice prevailed #Bernie would be writing #Hillary in jail"
1,Hilary Clinton. #Iowa having Bernie as a contender helped #HillaryClinton refine oratory skills; on #GOP side Reagan've knocked off #DonaldTrump 1 swat
1,Ted Cruz. thought trump could make a deal with anyone? Who's afraid of m. Kelley #IowaCaucus #Cruz2016 #KellyFile #DonaldTrump
2,Donald Trump. .#BernieSanders 2016: Feel the Bern #HillaryClinton 2016: Slow the Burn #DonaldTrump 2016: Crash and Burn
0,"Bernie Sanders. Given a choice to kill 100 ISIS or 100 white American men, leftist scum would choose the latter. #UniteBlue #nomorerefugees #Bernie #Hillary"
0,"Hilary Clinton. #TRUMP2016, 2 Corinthians vs Second Corinthians? Compared To #Hillary2016 LIES,#Benghazi, #BillClinton RAPING WOMEN! WE'll VOTE #TRUMP #Iowa"
2,Ted Cruz. everyone knows climate change is NOT real just make room for #DonaldTrump &amp; #Tedcruz in the white house. #Followme #gofundme
0,"Bernie Sanders. #Hillary &amp; #Bernie have the same thyroid condition, but they harp on Hillary's problem &amp; say Bernie is in good health. Pure sexism."
1,"Donald Trump. Picking fav is hard! Perry for Cruz, but Palin for Trump. I'll wait for Michelle Bachman's pick ;-) #GOP #Election2016 #Cruz2016 #Trump2016"
2,Donald Trump. ISIL's new strategy: pipe bombs. If we just get rid of pipes &amp; Home Depot we will all be safe. #TedCruz #Trump2016
1,"Ted Cruz. At Tea Party convention, #DonaldTrump gets boos from #TedCruz supporters after attacks on bank loans, contributions"
0,Hilary Clinton. Why is shocked that some will vote Republican candidate before they vote for #Hillary. This is why Hillary WILL NOT WIN. #BERNIE WILL.
0,"Hilary Clinton. The only person that should be bashed repeatedly is #Hillary. She only brings up #Trump, pays no attn to #Sanders or O'Malley."
2,"Hilary Clinton. These yahoos think #ClimateChange is a waste of time, #Bernie thinks it's THE most important thing, say HELLO Madame POTUS #Hillary2016"
2,Bernie Sanders. What does Wall St funded #Hillary have to do with saying she is for us now Since when! #Bernie2016 We the people decide
2,Donald Trump. trump talks big but cant stand up to m.kelley. Will trump just skip out on talks with Putin. #DonaldTrump #IowaCaucus #Cruz2016
0,Donald Trump. Both sides of the political spectrum spew so much shit I don't know which end to wipe first. #Trump2016 #Hillary2016 #libertarian
0,Hilary Clinton. Voting #ProTip: Please don't allow #DonaldTrump to scare you into voting for #HillaryClinton. She is not progress. More of the same.
1,"Hilary Clinton. DONT agree 2 "" play nice"" w #Obama &amp; grant him anymore concessions STOP screwing #americans #news #Trump2016 #Hillary #USA #nra"
1,Donald Trump. I'm actually surprised the House under Paul Ryan was able to pass a budget that would not shutdown the government. #DonaldTrump #Hillary2016
1,"Donald Trump. The #trumpites aren't voting for Trump, they're voting for their idea of Trump. It's delusional. #Trump2016 #TedCruz Hope I'm wrong."
2,"Donald Trump. #Trump2016 is my hope for our country, but #TedCruz2016 is not a bad fall back, or even Vice-President! A UNIFIED AMERICA is the main goal!"
0,"Bernie Sanders. Somebody did their homework. Very smart response by #Hillary ponting out #OMalley seeking Wall Street $$, #Bernie financial vote. #DemDebate"
0,"Donald Trump. Memo to Republicans: What you don't see with your eyes, don't invent with your tongue. #DonaldTrump #TedCruz #GOP"
0,"Hilary Clinton. Dear #BarbaraSteisand 'Eloquence' will not save a nation,LIES (#Hillary)will not save a nation... #Trump2016 WILL"
2,"Bernie Sanders. WA voters have stupid caucases instead of primaries. I will write in #Bernie2016 in the general, if there's a #Hillary coronation."
2,"Bernie Sanders. #DemDebate viewers, esp #Hillary voters, please review the track record of the candidates. #Bernie is Bernie is Bernie. Hillary is a cypher."
0,"Hilary Clinton. So, according to South Carolina's leading pollster, Trump's average voters are white, uneducated males. #Trump2016 #FeelTheBern #Hillary2016"
1,"Hilary Clinton. A sound analogy based on the movie Hook: #DonaldTrump is Hook, #HillaryClinton is Rufio, and is Pan. Think about it..."
2,"Ted Cruz. #DonaldTrump says issue #TedCruz born in Canada. Based on Cruz's politics, he hasn't a Canadian bone in his body. Good to go for Pres."
0,Bernie Sanders. #Unions work toward increasing middle class wages w/ collective bargaining &amp; most have endorsed #HillaryClinton not #BernieSanders #iacaucus
1,"Ted Cruz. Twitter warned me of ""sensitive language"" before saying #DonaldTrump called #TedCruz a pussy. Clearly Twitter doesn't know me #IWriteErotica"
0,"Ted Cruz. #Cruz, #NRO, &amp; #GOPe using a claim of ""true"" Conservatism while LYING to line their own pocketbooks=moral hypocrisy. #Trump2016 #TCOT #CCOT"
2,Donald Trump. i thought trump could make a deal with anyone. Trump just call fox up and make a deal. Putin is smiling. #DonaldTrump #Cruz2016
1,"Hilary Clinton. #HillaryClinton: «C’est répréhensible, c’est un préjugé, et cela nous divise. #DonaldTrump ne comprend rien. Cela affaiblit notre sécurité»"
0,Donald Trump. What does the democrats and trump have in common? Their both afraid of fox news. #DonaldTrump #KellyFile #IowaCaucus #Cruz2016 #TedCruz
0,"Donald Trump. If #TedCruz wins Iowa, will he dent #DonaldTrump in N.H? And if he makes a surge there, what will that mean for #JohnKasich?"
1,"Donald Trump. #HillaryClinton: «C’est répréhensible, c’est un préjugé, et cela nous divise. #DonaldTrump ne comprend rien. Cela affaiblit notre sécurité»"
2,"Bernie Sanders. To people saying that #HillaryClinton made history tonight: a corp. puppet winning a caucus isn't history, What #Bernie has managed to do IS"
1,Hilary Clinton. right on abysmal situation re. Iran agreement- terrible for #USA. Voters want strong negotiator #Trump2016 #Hillary2016
0,Hilary Clinton. #Hillary gave paid speech at biotech industry conference championed #GMOs &amp; advised executives to re-brand image. #Bernie #NoGmo #monsanto
0,Donald Trump. My justification 4 owning guns. If #DonaldTrump or #TedCruz r elected we will b at war with ourselves &amp; will need them. #CNN #FoxNews #MSNBC
1,Hilary Clinton. Debbie's DNC seat is up this election.Expect any less of a corrupt person as to sabotage #Bernie 4 #Hillary B4 being unseated?
1,"Bernie Sanders. Trump just tweeted that this debate is a ""circus."" Hope he pulled the clown car over before tweeting that. #DemDebate #Bernie #Hillary"
0,Hilary Clinton. #Trump2016 liberals hate trump bc he is leading GOP polls and will deplore him after crushing #Hillary2016 in the general election. Potus
2,"Bernie Sanders. President #DonaldTrump will murder children? Repubs and Dems who don't want Trump V #HillaryClinton, support honest and wise #BernieSanders"
1,Ted Cruz. #cncgopdebate have the most inept moderators ever... Only wish they were #smarterthana5thgrader looking more like #Trump2016 #Cruz2016
0,Ted Cruz. #Conservatives have decided they want Politics as usual by supporting #TedCruz and his super PACs lobbyists #tcot #Trump2016
1,"Hilary Clinton. So #HillaryWallSt's answer to charges by #Bernie2016 that she took Millions of $ from Wall Street is ""I though he wasn't gonna mention that"""
0,Donald Trump. You know #DonaldTrump is on the crazy train when #TedCruz starts to look like the more sane choice for the far right.
0,"Hilary Clinton. YES! #Hillary2016 Lets Talk About WOMEN,CoverUp's&amp; LIES! You Hillary are a LIAR &amp; #BillClinton IS a Fornicator WHO was IMPEACHed! #TRUMP2016"
0,"Donald Trump. A vote for #Hillary2016, #Trump2016, #Cruz2016 is a vote 4 the same policies that have screwed US workers for last 3-4 decades. #Bernie2016"
1,Donald Trump. MOTIVATION TIP - Talking a good game is one thing. Walking a good game is another story all together !! #quote #donaldtrump #hillaryclinton
1,Hilary Clinton. Nor should Bernie supporters; Iowa &amp; NH were always going to favor their candidate somewhat over #Bernie2016 #Hillary2016
0,Hilary Clinton. #Bernie has no credentials when it comes to foreign affairs. #Hillary is by far more experienced in both domestic and foreign affairs.
1,Hilary Clinton. My presidential vote goes to whoever provides the most in-depth and bulletproof critique of The Force Awakens. #Trump2016 #Hillary2016
0,"Hilary Clinton. In the spirit of Will Rodgers, what will #HillaryWallSt supporters do with all them 'I'm with stupid' logos when she loses to #BernieSanders"
2,Bernie Sanders. How do you crap on your own base for opposing WAR &amp; being Group Activists? #HillaryClinton: elect her &amp; we'll have more wars #BernieStrong
1,"Ted Cruz. I just strolled thru #Cruz2016 &amp; #Trump2016. After looking at the Trump HT, I feel like I need to take a bath."
0,"Hilary Clinton. we already know @ Bill, Obama is from Kenya, but I'll still watch!! Vote #Trump2016 #HillaryForPrison"
1,Bernie Sanders. I have not seen a single #Bernie2016 supporter criticize the actual Data thief. like burglar blaming alarm co and home owner #Hillary2016
2,Ted Cruz. Stop attacking #Trump2016 and #Cruz2016. It's me you hate. They represent me and millions more. Go ahead and attack me directly. #GOPDebate
2,Donald Trump. Your are most welcome &amp; thanks the same! #Trump2016 Its sad when the #cruz voters are as vicious as the #Hillary voters! lol
1,"Hilary Clinton. #GOP front-runner #DonaldTrump told his mob to imagine what #Hillary does on the toilet, after a pause, he spewed, ""Disgusting!"" #Trump"
0,"Hilary Clinton. Overheard on Silver Line: ""If forced to choose between #DonaldTrump &amp; #HillaryClinton I won't vote. So that will be another vote 4 Hillary."
0,Hilary Clinton. Just the difference in cheer volume b/t #Hillary &amp; #Bernie is telling. #Sanders is clearly farther ahead than they're letting on #DemDebate
1,"Donald Trump. ""Wow, what a coup 4 #SarahPalin 2 endorse #DonaldTrump over #TedCruz"" said nobody ever with a triple digit IQ Left of Attila the Hun."
1,"Ted Cruz. #GOPDebate I still plan on watching the debate even though #DonaldTrump acts like spoiled kid. WAS between him or #TedCruz, CRUZ IT IS!"
2,"Bernie Sanders. Between #Bernie's Movement and #Hillary's Machine, wins hands down.....and so will America when we defeat #WallStreet"
0,Ted Cruz. Remember that leaked audio of #Cruz's manipulative strategy &amp; ask yourself WHO was in the room....Big $$$ Don't be fooled! Vote #Trump2016
0,"Hilary Clinton. I read a report that said IF #BernieSanders is elected, he won't live through his first term because of his age. I believe it. #Hillary2016"
0,Hilary Clinton. #HillaryClinton is obsessed by videos! Now she's claiming Isis is showing vids of #DonaldTrump to recruit? How lame. She needs a new mantra.
1,"Hilary Clinton. Panelist on DNC being for #Hillary, against #Bernie: ""They're done everything short of unleashing Komodo dragons in the media space"""
2,Donald Trump. #DonaldTrump's advise to #TedCruz is a backhanded attack to get people thinking Cruz will have a problem once elected nominee. Savvy!!!
0,Donald Trump. Not all outsiders are great; GOP have #DonaldTrump &amp; Dems have #BernieSanders. I'll vote 4 #HillaryClinton who has the right experience!
1,Donald Trump. 50 kids/week backed over. Solution=backup cameras in cars. 90 shot/day.Solution=not gun control #msnbc #FoxNews2016 #DonaldTrump #TedCruz
1,Donald Trump. What do 7/11 and Bristol Palin's legs have in common? They are always open. #Trump2016 #Hillary2016
0,"Hilary Clinton. Per delusion. Fake #Bernie2016 will vote 4 D GOP during D General Elections. During D primaries yes, but just 2 Beat #Hillary"
1,Ted Cruz. Foreign policy chops test question for #Trump2016 #tedcruz #Rubio2016 #HillaryClinton What is #Sykes-Picot?. Answer:Don't know = go home
0,Hilary Clinton. Private prisons are modern day slavery. It's a stain on our nation. #BernieSanders wants to shut them down. #Hillary took money from them.
2,Donald Trump. OMG! #DonaldTrump used a BAD word when talking about #HillaryClinton .. How awful!!! Has this country become a bunch of pansies or what??
0,Ted Cruz. I don't know why #TedCruz #MarcoRubio playing themselves.. #DonaldTrump will beat ya'll cuz you Republicans wanted this nightmare so lmaooo
1,"Bernie Sanders. i didn't start of with #BernieOrBust. I've repeatedly stated, why the limited debates by #DNC. They say #Hillary wanted that. no?"
0,Donald Trump. #CNN Serial adulterer #GOP #DonaldTrump with multiple child mama's is threatening #Hillary2016? Repugnant &amp; NOT #POTUS worthy.
0,"Hilary Clinton. #Bernie trying to help voters spot the differences between he and #Hillary is an attack on her because in her mind, she is actually Bernie."
1,"Hilary Clinton. Do you think in a #DonaldTrump - #HillaryClinton general election, Trump would use the #RollingStones' ""Under My Thumb"" as a campaign song?"
